Country Name,Country Code,Year,Population,organization_name,region,income_group,total_gdp,total_gdp_million,gdp_variation
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,612511541.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,5056165834541.36,5056165.83454136,-0.339238287258539
Middle East & North Africa (IDA & IBRD countries),TMN,2016,365926929.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,1482397387590.82,1482397.38759082,5.37017236001734
South Asia (IDA & IBRD),TSA,2016,1771187426.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,3011071812937.53,3011071.8129375298,7.7763033561632
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,1022530245.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,1523303785527.21,1523303.78552721,1.25481148858779
Upper middle income,UMC,2016,2431145930.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,19907655431181.7,19907655.4311817,4.57710014283057
World,WLD,2016,7433650819.0,MUNDO,NO DATA,AGREGADOS,76702553625899.1,76702553.62589909,2.81373597388459
Kosovo,XKX,2016,1777557.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,6682677289.98994,6682.67728998994,5.57177504731632
Arab World,ARB,2017,411942825.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,2572203993723.9,2572203.9937239,1.53775331351052
Central Europe and the Baltics,CEB,2017,102740078.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,1467424389927.92,1467424.38992792,5.12137697480723
Channel Islands,CHI,2017,168666.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,9170079925.78986,9170.07992578986,1.80648020062763
Caribbean small states,CSS,2017,7314956.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,35438120141.0662,35438.1201410662,1.8631559735156
East Asia & Pacific (excluding high income),EAP,2017,2077988679.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,14888272499556.8,14888272.4995568,6.70981883545649
Early-demographic dividend,EAR,2017,3206485623.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,11448641742933.2,11448641.7429332,4.64129983314383
East Asia & Pacific,EAS,2017,2324120551.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,24334957894980.2,24334957.8949802,5.05270855932558
Europe & Central Asia (excluding high income),ECA,2017,395257485.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1494523919239.57,1494523.9192395702,5.82497173485024
Europe & Central Asia,ECS,2017,914608311.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,21765864936203.9,21765864.936203897,2.87445949040136
Euro area,EMU,2017,341217243.0,ZONA DEL EURO,NO DATA,AGREGADOS,12839881576234.5,12839881.5762345,2.59749494753623
European Union,EUU,2017,446186344.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,14870065692850.4,14870065.6928504,2.79546583424749
Fragile and conflict affected situations,FCS,2017,900872423.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,1588837232239.02,1588837.23223902,2.56393744190152
High income,HIC,2017,1224138952.0,INGRESO ALTO,NO DATA,AGREGADOS,53443174098147.7,53443174.098147705,2.46333337508746
Heavily indebted poor countries (HIPC),HPC,2017,759106118.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,726226122250.308,726226.1222503079,5.04274195236989
IBRD only,IBD,2017,4746018766.0,SÓLO BIRF,NO DATA,AGREGADOS,28752304968945.4,28752304.9689454,5.24270151032607
IDA & IBRD total,IBT,2017,6343292514.0,BIRF Y LA AIF,NO DATA,AGREGADOS,31021018298163.5,31021018.2981635,5.14509374898917
IDA total,IDA,2017,1597273748.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,2268542522550.63,2268542.52255063,3.97482645894524
IDA blend,IDB,2017,536871945.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,1012161782023.07,1012161.78202307,2.5530061599637
IDA only,IDX,2017,1060401803.0,SÓLO AIF,NO DATA,AGREGADOS,1256380740527.56,1256380.74052756,5.3113090343109
Latin America & Caribbean (excluding high income),LAC,2017,573044918.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,5012882938385.35,5012882.93838535,2.01747606734422
Latin America & Caribbean,LCN,2017,634566052.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,5869256493740.25,5869256.49374025,1.89213063892019
Least developed countries: UN classification,LDC,2017,986099903.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,1033695604881.9,1033695.6048819,4.55460232941267
Low income,LIC,2017,631818732.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,403454290228.211,403454.290228211,3.11406382011086
Lower middle income,LMC,2017,3184107532.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,5741380409466.09,5741380.40946609,5.46412026811529
Low & middle income,LMY,2017,6265829670.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,27987406037838.3,27987406.037838303,5.34256867149989
Late-demographic dividend,LTE,2017,2285348589.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,20647673102305.8,20647673.1023058,5.31776901139145
Middle East & North Africa,MEA,2017,441298977.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,3375978495033.31,3375978.4950333103,1.97709847912158
Middle income,MIC,2017,5634010938.0, INGRESO MEDIANO,NO DATA,AGREGADOS,27582983999112.0,27582983.999112,5.37740047638928
Middle East & North Africa (excluding high income),MNA,2017,376588457.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1499230386761.12,1499230.38676112,3.12170510240901
North America,NAC,2017,361731237.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,21268509960244.1,21268509.9602441,2.50284496204726
OECD members,OED,2017,1350234580.0,MIEMBROS OCDE,NO DATA,AGREGADOS,50712039895145.1,50712039.8951451,2.5709190762673
Other small states,OSS,2017,30148954.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,180001729452.633,180001.729452633,5.13605414964343
Pre-demographic dividend,PRE,2017,894512378.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,1216069300642.79,1216069.30064279,1.64006273934297
Pacific island small states,PSS,2017,2419767.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,10283468243.8642,10283.4682438642,4.02529091467395
Post-demographic dividend,PST,2017,1106131866.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,47755722593425.5,47755722.5934255,2.44324253295693
South Asia,SAS,2017,1792883164.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,3433921311742.89,3433921.31174289,6.50145864333524
Sub-Saharan Africa (excluding high income),SSA,2017,1050066967.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1659172753388.87,1659172.75338887,2.49986842615438
Sub-Saharan Africa,SSF,2017,1050162810.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,1660848124029.88,1660848.12402988,2.50409875300991
Small states,SST,2017,39883677.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,225723317837.563,225723.317837563,4.52121471831344
East Asia & Pacific (IDA & IBRD countries),TEA,2017,2052513823.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,14869982084029.0,14869982.084029,6.70954479361785
Europe & Central Asia (IDA & IBRD countries),TEC,2017,456945557.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,3922723280455.31,3922723.28045531,4.29586591190494
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,618653508.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,5634727349358.65,5634727.349358651,1.99360595478683
Middle East & North Africa (IDA & IBRD countries),TMN,2017,372133652.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,1483102386761.12,1483102.38676112,3.13868130052055
South Asia (IDA & IBRD),TSA,2017,1792883164.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,3433921311742.89,3433921.31174289,6.50145864333524
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,1050162810.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,1660848124029.88,1660848.12402988,2.5040987530099
Upper middle income,UMC,2017,2449903406.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,21841603589645.9,21841603.5896459,5.35490411827297
World,WLD,2017,7519371102.0,MUNDO,NO DATA,AGREGADOS,81712043350515.4,81712043.35051541,3.45144612317326
Kosovo,XKX,2017,1791003.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,7180764703.35718,7180.764703357179,4.82565565298054
Arab World,ARB,2018,419851989.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,2867348492603.59,2867348.49260359,2.63004003510849
Central Europe and the Baltics,CEB,2018,102538451.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,1657633874968.79,1657633.87496879,5.04076378771153
Channel Islands,CHI,2018,170496.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,10026153344.8196,10026.1533448196,1.12224468139542
Caribbean small states,CSS,2018,7358929.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,36727457619.9835,36727.4576199835,2.77898892700917
East Asia & Pacific (excluding high income),EAP,2018,2091698238.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,16648930593614.8,16648930.5936148,6.52793763462202
Early-demographic dividend,EAR,2018,3248413593.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,11610507701898.7,11610507.7018987,3.84249576643015
East Asia & Pacific,EAS,2018,2338485387.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,26494505143186.8,26494505.1431868,4.75999373070705
Europe & Central Asia (excluding high income),ECA,2018,397406103.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1468176944855.79,1468176.94485579,3.49995811889725
Europe & Central Asia,ECS,2018,918031055.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,23306311175509.3,23306311.1755093,2.12166181771434
Euro area,EMU,2018,341979171.0,ZONA DEL EURO,NO DATA,AGREGADOS,13867949267318.1,13867949.2673181,1.76848584325973
European Union,EUU,2018,446915113.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,16091487781135.5,16091487.7811355,2.04997185930722
Fragile and conflict affected situations,FCS,2018,920103533.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,1734689832167.02,1734689.83216702,2.71534678746865
High income,HIC,2018,1229836619.0,INGRESO ALTO,NO DATA,AGREGADOS,56793957781697.4,56793957.7816974,2.3645542274821
Heavily indebted poor countries (HIPC),HPC,2018,780234453.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,776506227119.833,776506.227119833,4.18150316736335
IBRD only,IBD,2018,4787343661.0,SÓLO BIRF,NO DATA,AGREGADOS,30653934094282.1,30653934.0942821,4.94176886829108
IDA & IBRD total,IBT,2018,6420905201.0,BIRF Y LA AIF,NO DATA,AGREGADOS,33059072280457.1,33059072.2804571,4.89599462756357
IDA total,IDA,2018,1633561540.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,2405084337108.54,2405084.33710854,4.34049260212879
IDA blend,IDB,2018,549127807.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,1066719614873.96,1066719.61487396,3.82023508369629
IDA only,IDX,2018,1084433733.0,SÓLO AIF,NO DATA,AGREGADOS,1338364722234.58,1338364.72223458,4.81671557309041
Latin America & Caribbean (excluding high income),LAC,2018,579255220.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,4870399736155.19,4870399.736155191,1.56536565371992
Latin America & Caribbean,LCN,2018,640483827.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,5743189791995.49,5743189.79199549,1.57449214881061
Least developed countries: UN classification,LDC,2018,1009398577.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,1100880284264.85,1100880.2842648502,4.60738708878408
Low income,LIC,2018,648498946.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,420211435774.79,420211.43577479,3.39941960994614
Lower middle income,LMC,2018,3229156489.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,5994118980886.44,5994118.980886441,5.44169179603703
Low & middle income,LMY,2018,6343992496.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,29791620278516.9,29791620.2785169,4.99044685785653
Late-demographic dividend,LTE,2018,2297874675.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,22641256363718.2,22641256.3637182,5.42239928795026
Middle East & North Africa,MEA,2018,448974232.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,3608662545371.1,3608662.5453711,2.26848467980449
Middle income,MIC,2018,5695493550.0, INGRESO MEDIANO,NO DATA,AGREGADOS,29369986143573.0,29369986.143573,5.01478068590299
Middle East & North Africa (excluding high income),MNA,2018,382955167.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1490670888640.86,1490670.88864086,1.81527519131619
North America,NAC,2018,363967201.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,22389071169783.0,22389071.169783,2.9478931401449
OECD members,OED,2018,1358279647.0,MIEMBROS OCDE,NO DATA,AGREGADOS,53631765536033.4,53631765.5360334,2.33728298693256
Other small states,OSS,2018,30760469.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,197102680977.388,197102.680977388,3.92948214887483
Pre-demographic dividend,PRE,2018,919485090.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,1355249022128.48,1355249.02212848,2.58373909014134
Pacific island small states,PSS,2018,2455336.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,10792829234.1568,10792.8292341568,2.76799607187728
Post-demographic dividend,PST,2018,1110012320.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,50598120095740.8,50598120.0957408,2.24474957091299
South Asia,SAS,2018,1814455018.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,3534066859804.7,3534066.8598047,6.33468913203174
Sub-Saharan Africa (excluding high income),SSA,2018,1078222750.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1781016674647.24,1781016.67464724,2.74571340553815
Sub-Saharan Africa,SSF,2018,1078319512.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,1782800988574.01,1782800.98857401,2.74788731025922
Small states,SST,2018,40574734.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,244622967831.528,244622.967831528,3.68315197106466
East Asia & Pacific (IDA & IBRD countries),TEA,2018,2066103849.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,16628455562440.2,16628455.5624402,6.52778143223802
Europe & Central Asia (IDA & IBRD countries),TEC,2018,458942666.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,4091548485168.69,4091548.48516869,3.73313163736584
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,624698076.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,5506624568680.82,5506624.56868082,1.67734292073834
Middle East & North Africa (IDA & IBRD countries),TMN,2018,378386080.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,1474394288640.86,1474394.28864086,1.8210430882053
South Asia (IDA & IBRD),TSA,2018,1814455018.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,3534066859804.7,3534066.8598047,6.33468913203174
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,1078319512.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,1782800988574.01,1782800.98857401,2.74788731025922
Upper middle income,UMC,2018,2466337061.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,23375867162686.5,23375867.1626865,4.90391901344263
World,WLD,2018,7602716232.0,MUNDO,NO DATA,AGREGADOS,86884839554431.5,86884839.5544315,3.28219699716963
Kosovo,XKX,2018,1797085.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,7878759714.82322,7878.75971482322,3.40663227056285
Arab World,ARB,2019,427870273.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,2899029698316.64,2899029.69831664,1.58371466354241
Central Europe and the Baltics,CEB,2019,102398494.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,1685123570509.08,1685123.57050908,4.00599282190517
Channel Islands,CHI,2019,172264.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,10032440928.3488,10032.4409283488,1.57335515790562
Caribbean small states,CSS,2019,7401389.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,38046955433.6011,38046.9554336011,1.05508790172509
East Asia & Pacific (excluding high income),EAP,2019,2103723076.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,17222812070662.6,17222812.0706626,5.78428146542474
Early-demographic dividend,EAR,2019,3290291029.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,11834959859719.9,11834959.8597199,2.35744340770891
East Asia & Pacific,EAS,2019,2351127942.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,27040135154758.5,27040135.1547585,3.9619148073886
Europe & Central Asia (excluding high income),ECA,2019,399386100.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1498314054530.37,1498314.05453037,2.30711978142881
Europe & Central Asia,ECS,2019,920807612.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,23031892537932.9,23031892.5379329,1.8559100008154
Euro area,EMU,2019,342283354.0,ZONA DEL EURO,NO DATA,AGREGADOS,13587020300289.4,13587020.3002894,1.62839465246263
European Union,EUU,2019,447197811.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,15808398315797.0,15808398.315797,1.87572158216223
Fragile and conflict affected situations,FCS,2019,940026046.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,1842632114099.19,1842632.1140991896,2.29365950094255
High income,HIC,2019,1234830048.0,INGRESO ALTO,NO DATA,AGREGADOS,57351008372783.0,57351008.372783,1.90609758327551
Heavily indebted poor countries (HIPC),HPC,2019,801708019.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,805115217775.604,805115.217775604,4.42440940301884
IBRD only,IBD,2019,4826259460.0,SÓLO BIRF,NO DATA,AGREGADOS,31298751631398.9,31298751.631398898,3.96812059209557
IDA & IBRD total,IBT,2019,6496952025.0,BIRF Y LA AIF,NO DATA,AGREGADOS,33801024892359.5,33801024.8923595,3.96939749227165
IDA total,IDA,2019,1670692565.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,2501780139643.8,2501780.1396438,3.9849828559894
IDA blend,IDB,2019,561571929.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,1092770923537.26,1092770.92353726,2.84157652478699
IDA only,IDX,2019,1109120636.0,SÓLO AIF,NO DATA,AGREGADOS,1409009216106.54,1409009.21610654,5.02166120544099
Latin America & Caribbean (excluding high income),LAC,2019,585257302.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,4803447002170.21,4803447.00217021,0.627524013391039
Latin America & Caribbean,LCN,2019,646431661.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,5659312361702.86,5659312.36170286,0.683718079431202
Least developed countries: UN classification,LDC,2019,1033088986.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,1161861647680.34,1161861.64768034,5.07509155978667
Low income,LIC,2019,665731857.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,447114593744.199,447114.59374419897,4.29969420144019
Lower middle income,LMC,2019,3274021191.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,6298712117939.3,6298712.1179393,4.08021485252759
Low & middle income,LMY,2019,6420460567.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,30495388425380.4,30495388.4253804,4.07328100134568
Late-demographic dividend,LTE,2019,2308520840.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,23070237789791.1,23070237.7897911,4.65564157826286
Middle East & North Africa,MEA,2019,456709496.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,3598454815841.46,3598454.81584146,1.26151164569379
Middle income,MIC,2019,5754728710.0, INGRESO MEDIANO,NO DATA,AGREGADOS,30047537869971.5,30047537.8699715,4.06987141077198
Middle East & North Africa (excluding high income),MNA,2019,389457075.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1480176106051.1,1480176.1060511002,0.905110665668957
North America,NAC,2019,365995094.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,23291130648672.5,23291130.6486725,2.53036559250459
OECD members,OED,2019,1365274704.0,MIEMBROS OCDE,NO DATA,AGREGADOS,54179480252802.3,54179480.2528023,1.85823075074943
Other small states,OSS,2019,31361216.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,198507093590.896,198507.093590896,3.84422309346814
Pre-demographic dividend,PRE,2019,944902748.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,1428927764664.17,1428927.76466417,3.31228969727981
Pacific island small states,PSS,2019,2491878.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,10712120523.0197,10712.1205230197,1.15206564768988
Post-demographic dividend,PST,2019,1113142897.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,51134888557957.7,51134888.5579577,1.8364017562017
South Asia,SAS,2019,1835776769.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,3658209765835.5,3658209.7658355,3.92432562415496
Sub-Saharan Africa (excluding high income),SSA,2019,1106860245.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1834336253943.3,1834336.2539433,2.66565790871618
Sub-Saharan Africa,SSF,2019,1106957870.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,1836204944040.04,1836204.94404004,2.66854097205152
Small states,SST,2019,41254483.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,247266169547.517,247266.169547517,3.25788150038619
East Asia & Pacific (IDA & IBRD countries),TEA,2019,2078012370.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,17201604143343.6,17201604.1433436,5.78420207599952
Europe & Central Asia (IDA & IBRD countries),TEC,2019,460788476.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,4175889218401.02,4175889.21840102,2.69832336359124
